,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
1979,1000687,016000263178,Pasta Dinners,2.3500000000000014,160.145,17.93223043478261,46,35
1980,1000761,036800463431,Pasta Dinners,-1.549999999999999,170.29500000000002,15.071544444444447,36,22
1981,1000771,036800463424,Pasta Dinners,-7.789999999999999,186.53500000000003,13.313,20,11
1982,1000809,021000066124,Pasta Dinners,19.900000000000002,114.47000000000001,19.08163846153846,91,63
1983,1000817,021000066391,Pasta Dinners,10.150000000000002,139.84500000000003,18.15449393939394,66,47
1984,1000947,021000066131,Pasta Dinners,19.51,115.48500000000001,18.27627777777778,90,58
1985,1001461,070253470035,Pasta Dinners,8.59,143.90500000000003,16.89879677419355,62,40
1986,1001603,036800125698,Pasta Dinners,10.540000000000003,138.83,16.38656567164179,67,40
1987,1001673,036800046597,Pasta Dinners,9.370000000000001,141.875,16.186212500000003,64,38
1988,1001749,070038645153,Pasta Dinners,30.040000000000003,88.08000000000001,19.696452136752136,117,76
1989,1001935,760263850049,Pasta Dinners,8.59,143.90500000000003,16.644119354838708,62,39
1990,1002003,760263850018,Pasta Dinners,5.859999999999999,151.01000000000002,14.977227272727273,55,30
1991,1002039,760263850025,Pasta Dinners,1.5700000000000003,162.175,15.508218181818183,44,27
1992,1004301,050100002251,Pasta Dinners,12.490000000000002,133.755,17.07645,72,45
1993,1004303,050100002206,Pasta Dinners,32.769999999999996,80.97500000000002,19.973996774193544,124,80
1994,1004305,050100002244,Pasta Dinners,20.290000000000003,113.45500000000001,18.669156521739133,92,61
1995,1004437,075450044188,Pasta Dinners,13.66,130.71000000000004,17.883166666666668,75,50
1996,1005273,050100407377,Pasta Dinners,26.530000000000005,97.21500000000002,19.373762962962964,108,71
1997,1005279,050100142087,Pasta Dinners,12.100000000000001,134.77,15.609085915492956,71,38
1998,1005793,021000017218,Pasta Dinners,4.300000000000001,155.07000000000002,17.00237450980392,51,35
1999,1008053,070038628170,Pasta Dinners,12.490000000000002,133.755,18.172977777777778,72,50
2000,1008351,075450088168,Pasta Dinners,11.71,135.78500000000003,17.71035714285714,70,47
2001,1009149,897660002945,Pasta Dinners,0.7899999999999991,164.205,15.118509523809525,42,25
2002,1010385,075450044201,Pasta Dinners,5.859999999999999,151.01000000000002,16.412681818181817,55,35
2003,1010495,036800463417,Pasta Dinners,-0.7699999999999996,168.26500000000001,15.078405263157896,38,23
2004,1010525,075450085587,Pasta Dinners,19.12,116.50000000000001,19.05067528089888,89,62
2005,1010665,075450085549,Pasta Dinners,14.05,129.69500000000002,16.339915789473686,76,43
2006,1010695,075450044270,Pasta Dinners,5.080000000000002,153.04000000000002,16.69265849056604,53,35
2007,1010731,075450044263,Pasta Dinners,5.859999999999999,151.01000000000002,16.986863636363637,55,37
2008,1010911,075450044294,Pasta Dinners,14.440000000000001,128.68,17.09375194805195,77,47
2009,1010991,075450044287,Pasta Dinners,6.25,149.995,16.564814285714284,56,36
2010,1011269,075450044430,Pasta Dinners,15.610000000000003,125.63500000000002,18.460125,80,55
2011,1011679,075450085525,Pasta Dinners,3.91,156.085,16.2221,50,32
2012,1011919,075450093636,Pasta Dinners,8.98,142.89000000000001,18.29050634920635,63,46
2013,1011931,075450085570,Pasta Dinners,17.95,119.54500000000002,18.73477441860465,86,59
2014,1011971,075450093674,Pasta Dinners,24.19,103.30500000000002,19.067562745098037,102,67
2015,1012237,075450085594,Pasta Dinners,15.610000000000003,125.63500000000002,18.854875,80,57
2016,1013117,075450094022,Pasta Dinners,8.98,142.89000000000001,18.29050634920635,63,46
2017,1013853,021000070022,Pasta Dinners,12.100000000000001,134.77,18.72260704225352,71,52
2018,1014047,021000067756,Pasta Dinners,9.370000000000001,141.875,17.41980625,64,43
2019,1014241,021000061716,Pasta Dinners,9.370000000000001,141.875,17.41980625,64,43
