,fdc_id,gtin_upc,branded_food_category,Kincaid_Score,FleschReadingEase,DaleChallIndex,num_words,complex_words_dc
1935,1066361,041415339637,Cream,-12.86,199.73000000000002,10.750842857142857,7,3
1936,1066833,07789047679,Cream,-0.379999999999999,167.25,12.453720512820514,39,17
1937,1068487,074562002109,Cream,-5.449999999999999,180.44500000000002,13.428407692307694,26,14
1938,1068961,074562002031,Cream,-5.059999999999999,179.43,13.747922222222224,27,15
1939,1069547,034500632102,Cream,-6.23,182.47500000000002,14.69565,24,15
1940,1069559,034500631044,Cream,-7.4,185.52,15.204766666666666,21,14
1941,1069569,041271022810,Cream,-12.08,197.70000000000002,16.364011111111115,9,7
1942,1069589,034500632119,Cream,-6.23,182.47500000000002,14.69565,24,15
1943,1069605,034500632720,Cream,-11.69,196.685,15.185500000000001,10,7
1944,1069635,034500632799,Cream,-12.08,197.70000000000002,16.364011111111115,9,7
1945,1069685,034500632034,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
1946,1069783,034500636117,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
1947,1070111,813868020109,Cream,-11.3,195.67000000000002,12.794827272727273,11,6
1948,1070327,093966510522,Cream,-12.86,199.73000000000002,10.750842857142857,7,3
1949,1070965,070452131195,Cream,-12.08,197.70000000000002,12.855122222222224,9,5
1950,1071135,034500631563,Cream,-12.08,197.70000000000002,16.364011111111115,9,7
1951,1071207,028000517328,Cream,-13.64,201.76000000000002,13.3585,5,3
1952,1072925,041483039521,Cream,-14.42,203.79000000000002,0.0,3,0
1953,1073351,034500632478,Cream,-12.469999999999999,198.715,15.875800000000002,8,6
1954,1074035,085239029732,Cream,0.9756097560975618,161.09317073170735,12.987417073170732,41,19
1955,1074247,099482473587,Cream,-12.469999999999999,198.715,13.902050000000001,8,5
1956,1074311,044100501937,Cream,-6.619999999999999,183.49,15.075126086956523,23,15
1957,1074533,034500632751,Cream,-14.03,202.775,11.7299,4,2
1958,1074629,072530502033,Cream,-6.619999999999999,183.49,15.075126086956523,23,15
1959,1074639,041512093494,Cream,-4.279999999999999,177.4,13.786624137931033,29,16
1960,1074659,075450096736,Cream,10.540000000000003,138.83,17.32925223880597,67,44
1961,1075069,074562150022,Cream,4.690000000000001,154.055,15.932623076923077,52,32
1962,1075071,074562150008,Cream,5.470000000000002,152.025,17.42638148148148,54,38
1963,1075079,041512093531,Cream,-5.449999999999999,180.44500000000002,13.428407692307694,26,14
1964,1075853,074175934323,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
1965,1075855,074175934330,Cream,-10.129999999999999,192.625,13.353757142857143,14,8
1966,1075857,074175934309,Cream,-9.739999999999998,191.61,12.801833333333335,15,8
1967,1076045,036632073983,Cream,-9.739999999999998,191.61,11.749166666666667,15,7
1968,1076047,036632073846,Cream,-6.619999999999999,183.49,12.329039130434783,23,11
1969,1076729,041483040954,Cream,-14.03,202.775,11.7299,4,2
1970,1077457,044100100420,Cream,-13.64,201.76000000000002,16.5165,5,4
1971,1077459,044100101847,Cream,-12.08,197.70000000000002,14.609566666666666,9,6
1972,1077473,071700260612,Cream,-11.69,196.685,12.0275,10,5
1973,1078171,4099100017663,Cream,0.9756097560975618,161.09317073170735,14.527904878048782,41,23
1974,1078757,070470163598,Cream,20.680000000000003,112.44000000000001,16.39897741935484,93,48
1975,1078939,070470164618,Cream,13.66,130.71000000000004,14.3041,75,33
1976,1079423,041190763573,Cream,2.1063636363636355,158.32954545454547,13.7139,44,22
1977,1081617,041380551355,Cream,-11.3,195.67000000000002,12.794827272727273,11,6
1978,1082671,193968062040,Cream,-13.64,201.76000000000002,13.3585,5,3
1979,1085065,020601409866,Cream,-4.279999999999999,177.4,15.420072413793104,29,19
1980,1085281,044100162237,Cream,-12.86,199.73000000000002,10.750842857142857,7,3
1981,1085353,026400234203,Cream,-10.129999999999999,192.625,15.60947142857143,14,10
1982,1085367,026400405603,Cream,-10.52,193.64000000000001,16.42745384615385,13,10
1983,1085609,708820402140,Cream,-10.91,194.655,13.442533333333335,12,7
1984,1085655,026400227809,Cream,-14.42,203.79000000000002,0.0,3,0
1985,1085721,742365216855,Cream,-13.25,200.745,9.197433333333333,6,2
1986,1085723,742365232954,Cream,-12.08,197.70000000000002,9.346233333333332,9,3
1987,1086115,034500630047,Cream,-14.81,204.805,0.0,2,0
1988,1086255,021130086382,Cream,4.762745098039215,151.7523529411765,15.454335294117648,51,30
1989,1087095,070272232089,Cream,-7.4,185.52,12.949052380952383,21,11
1990,1087113,070272491233,Cream,4.762745098039215,151.7523529411765,17.621590196078433,51,37
1991,1087761,041512093517,Cream,-1.9399999999999995,171.31,16.199928571428572,35,24
1992,1087847,070272491295,Cream,-6.23,182.47500000000002,13.379816666666667,24,13
1993,1088641,070253161087,Cream,-10.129999999999999,192.625,14.481614285714286,14,9
1994,1088643,070253161100,Cream,-5.449999999999999,180.44500000000002,12.8211,26,13
1995,1088845,070253161094,Cream,-7.4,185.52,13.700957142857144,21,12
1996,1088881,070253641053,Cream,-13.64,201.76000000000002,13.3585,5,3
1997,1088887,070253641015,Cream,-4.279999999999999,177.4,15.420072413793104,29,19
1998,1090475,855643006632,Cream,-0.379999999999999,167.25,14.073207692307694,39,21
1999,1090775,071481046252,Cream,-14.81,204.805,11.630700000000001,2,1
2000,1091709,896958001400,Cream,-14.81,204.805,0.0,2,0
2001,1091713,896958001318,Cream,-14.81,204.805,0.0,2,0
2002,1094639,07789050300,Cream,-13.64,201.76000000000002,7.0425,5,1
2003,1094673,07789050301,Cream,-13.64,201.76000000000002,7.0425,5,1
2004,1095139,708820949522,Cream,-9.35,190.595,12.3251,16,8
2005,1095141,708820949515,Cream,-9.35,190.595,12.3251,16,8
2006,1096045,862853000077,Cream,-15.2,205.82000000000002,0.0,1,0
2007,1850283,078742372327,Cream,-5.84,181.46,16.8769,25,19
2008,1850286,078742119090,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
2009,1850674,042743123561,Cream,-6.23,182.47500000000002,10.74815,24,9
2010,1850813,769087002566,Cream,-6.23,182.47500000000002,12.063983333333333,24,11
2011,1850971,811371222164,Cream,-6.23,182.47500000000002,15.353566666666666,24,16
2012,1850972,811371220245,Cream,-5.059999999999999,179.43,14.332737037037036,27,16
2013,1850973,811371262160,Cream,-7.4,185.52,10.693338095238095,21,8
2014,1850974,811371263167,Cream,-0.7699999999999996,168.26500000000001,13.4163,38,19
2015,1851156,041497099511,Cream,-7.4,185.52,14.452861904761905,21,13
2016,1851157,041497099504,Cream,-7.4,185.52,14.452861904761905,21,13
2017,1851428,857330000725,Cream,-5.84,181.46,14.3505,25,15
2018,1851791,041900077457,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
2019,1852053,011150502481,Cream,-5.84,181.46,15.613700000000001,25,17
2020,1852063,041900077488,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
2021,1853866,011150502993,Cream,-5.059999999999999,179.43,14.332737037037036,27,16
2022,1853867,011150502955,Cream,-5.059999999999999,179.43,14.332737037037036,27,16
2023,1854570,857330000343,Cream,-7.4,185.52,15.204766666666666,21,14
2024,1854590,043192405109,Cream,-5.84,181.46,16.8769,25,19
2025,1854713,784830001108,Cream,-11.69,196.685,12.0275,10,5
2026,1854722,081312600003,Cream,-11.3,195.67000000000002,14.230281818181819,11,7
2027,1855115,041190457403,Cream,-8.57,188.565,12.4243,18,9
2028,1855116,071700261626,Cream,-12.08,197.70000000000002,12.855122222222224,9,5
2029,1856249,071700259623,Cream,-7.01,184.505,14.77588181818182,22,14
2030,1856255,071481042001,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
2031,1856565,078742080727,Cream,-13.64,201.76000000000002,7.0425,5,1
2032,1856670,071481045002,Cream,-8.57,188.565,12.4243,18,9
2033,1856676,020188060108,Cream,-5.059999999999999,179.43,16.08718148148148,27,19
2034,1856718,078742119083,Cream,-12.86,199.73000000000002,13.006557142857144,7,4
2035,1856726,035826090508,Cream,-12.469999999999999,198.715,11.9283,8,4
2036,1857766,071481045101,Cream,-10.52,193.64000000000001,13.998223076923077,13,8
2037,1857770,072530000089,Cream,-12.08,197.70000000000002,12.855122222222224,9,5
2038,1858571,864016000009,Cream,-13.64,201.76000000000002,13.3585,5,3
2039,1859145,688267156274,Cream,-7.4,185.52,13.700957142857144,21,12
2040,1859468,078742017112,Cream,-5.449999999999999,180.44500000000002,15.25033076923077,26,17
2041,1859478,040900002247,Cream,-14.42,203.79000000000002,14.311966666666665,3,2
